date,tn_energy_gwh,kerala_energy_gwh,karnataka_energy_gwh,ap_energy_gwh,sr_max_demand_mw,sr_demand_met_mw,sr_peak_shortage_mw,sr_energy_gwh,sr_wind_gwh,sr_solar_gwh,india_energy_gwh
2018-04-03,335.8,74.2,214.6,173.6,44774.0,44086.0,0.0,1004.0,20.0,54.62,3495.0
2018-04-04,337.2,77.9,224.3,172.1,45385.0,44379.0,0.0,1020.0,22.0,54.04,3557.0
2018-04-05,332.8,80.7,228.8,172.8,45385.0,43693.0,0.0,1019.0,25.0,51.16,3547.0
2018-04-06,340.1,80.1,230.8,177.4,45874.0,43987.0,0.0,1016.0,20.0,45.0,3503.0
2018-04-07,339.6,77.8,216.7,176.5,44430.0,43189.0,33.0,982.0,36.0,52.98,3390.0
2018-04-08,322.7,71.9,199.6,169.0,41553.0,39222.0,0.0,914.0,40.0,50.35,3270.0
2018-04-09,329.5,76.2,224.6,177.4,44475.0,42773.0,0.0,983.0,33.0,55.48,3362.0
2018-04-10,339.3,79.2,229.2,179.2,44989.0,43647.0,33.0,1011.0,27.0,56.14,3450.0
2018-04-11,339.3,77.8,228.8,182.5,45323.0,43609.0,0.0,1015.0,27.0,54.59,3380.0
2018-04-12,342.9,76.8,229.6,183.5,45170.0,44288.0,0.0,1021.0,20.0,57.61,3374.0
2018-04-13,339.8,74.7,230.5,181.7,45137.0,43337.0,0.0,1020.0,32.0,56.44,3469.0
2018-04-14,322.8,74.3,226.6,182.9,44058.0,42296.0,0.0,1001.0,21.0,57.94,3469.0
2018-04-15,308.2,67.3,204.6,182.6,41101.0,38559.0,0.0,944.0,29.0,53.09,3363.0
2018-04-16,332.2,73.8,211.5,183.5,44750.0,42684.0,215.0,982.0,16.0,57.16,3526.0
2018-04-17,343.2,74.9,215.7,185.1,45203.0,43653.0,330.0,1008.0,26.0,59.25,3586.0
2018-04-18,346.8,77.7,220.1,184.6,45579.0,43192.0,0.0,1019.0,22.0,58.99,3573.0
2018-04-19,351.0,77.8,221.4,184.0,48317.0,42638.0,0.0,1024.0,39.0,55.58,3650.0
2018-04-20,350.5,77.8,208.3,183.0,45110.0,42932.0,150.0,1008.0,53.0,56.33,3576.0
2018-04-21,339.4,77.6,212.9,185.0,44570.0,43374.0,0.0,999.0,35.0,60.18,3593.0
2018-04-22,324.0,70.4,195.1,181.0,42115.0,38756.0,0.0,946.0,48.0,55.16,3442.0
2018-04-23,340.0,77.2,204.9,176.7,44821.0,43023.0,135.0,978.0,32.0,57.03,3582.0
2018-04-24,346.6,77.0,212.3,175.6,43685.0,40992.0,0.0,988.0,42.0,57.45,3617.0
2018-04-25,350.5,76.5,209.3,173.7,44201.0,42753.0,83.0,986.0,43.0,58.02,3642.0
2018-04-26,349.9,76.6,216.7,181.3,44948.0,42503.0,0.0,998.0,31.0,57.29,3651.0
2018-04-27,352.7,76.2,225.7,182.8,44097.0,42463.0,0.0,1011.0,30.0,58.18,3675.0
2018-04-28,350.3,78.1,223.1,184.4,44590.0,42180.0,10.0,1006.0,27.0,58.57,3682.0
2018-04-29,333.0,72.2,208.5,179.1,42338.0,39874.0,0.0,957.0,42.0,53.68,3542.0
2018-04-30,338.6,81.4,215.5,181.3,45502.0,42465.0,10.0,985.0,72.0,58.34,3524.0
2018-05-01,296.2,71.8,202.2,162.9,40110.0,38300.0,0.0,891.0,71.0,58.89,3428.0
2018-05-02,315.8,76.3,209.5,168.0,43286.0,41919.0,0.0,932.0,76.0,57.56,3477.0
2018-05-03,323.5,75.0,196.9,150.6,41606.0,36142.0,0.0,882.0,46.0,52.95,3330.0
2018-05-04,314.7,73.1,187.0,147.6,41927.0,39666.0,0.0,858.0,29.0,49.88,3479.0
2018-05-05,320.3,74.2,203.0,159.7,41262.0,40244.0,136.0,906.0,18.0,53.8,3610.0
2018-05-06,303.5,66.6,193.2,168.0,38886.0,37638.0,0.0,879.0,28.0,53.29,3483.0
2018-05-07,325.3,75.1,206.4,172.7,43029.0,41198.0,0.0,937.0,47.0,55.49,3628.0
2018-05-08,321.0,72.7,208.3,178.4,42832.0,40250.0,0.0,942.0,57.0,55.05,3583.0
2018-05-09,316.9,69.8,197.0,179.3,41517.0,39617.0,0.0,920.0,44.0,53.66,3579.0
2018-05-10,317.2,69.6,190.4,178.1,41194.0,38069.0,45.0,910.0,30.0,51.12,3606.0
2018-05-11,327.0,70.2,175.8,176.7,42643.0,38518.0,0.0,908.0,41.0,57.82,3653.0
2018-05-12,330.1,68.9,157.5,172.4,40150.0,38463.0,0.0,884.0,53.0,55.0,3620.0
2018-05-13,309.1,62.2,153.3,164.0,36823.0,34628.0,0.0,832.0,34.0,56.71,3397.0
2018-05-14,326.3,70.0,169.3,164.3,40375.0,37620.0,0.0,875.0,41.0,53.25,3370.0
2018-05-15,330.7,74.0,175.3,165.5,41351.0,40033.0,0.0,888.0,17.0,48.56,3564.0
2018-05-16,331.0,71.8,177.3,172.7,41354.0,40669.0,0.0,907.0,18.0,57.04,3574.0
2018-05-17,331.6,72.0,183.5,179.5,41746.0,39640.0,0.0,918.0,29.0,54.94,3663.0
2018-05-18,328.0,72.2,182.6,178.0,41849.0,40434.0,0.0,916.0,41.0,53.92,3685.0
2018-05-19,312.0,73.1,183.7,179.8,41015.0,39071.0,0.0,906.0,61.0,55.5,3680.0
2018-05-20,302.1,63.9,154.5,171.3,39132.0,37611.0,0.0,850.0,99.0,54.07,3591.0
2018-05-21,317.6,72.8,169.3,178.1,42200.0,39752.0,0.0,904.0,83.0,53.46,3754.0
2018-05-22,318.9,72.2,168.4,180.0,42543.0,41145.0,0.0,906.0,44.0,53.2,3825.0
2018-05-23,326.1,74.1,172.5,178.0,41702.0,39735.0,0.0,916.0,47.0,48.2,3830.0
2018-05-24,316.8,72.4,170.8,177.2,41468.0,40382.0,0.0,901.0,49.0,50.01,3832.0
2018-05-25,300.3,65.4,171.5,183.0,40513.0,39173.0,0.0,885.0,48.0,47.82,3805.0
2018-05-26,307.3,66.2,165.8,181.6,40456.0,39560.0,0.0,887.0,21.0,52.91,3783.0
2018-05-27,294.6,61.2,152.8,177.1,38371.0,37379.0,0.0,842.0,35.0,54.93,3730.0
2018-05-28,306.8,64.6,172.2,184.1,41869.0,40385.0,0.0,895.0,60.0,56.6,3829.0
2018-05-29,315.3,63.1,170.2,188.6,42008.0,40714.0,0.0,909.0,131.0,58.37,3843.0
2018-05-30,328.1,67.0,172.7,188.2,42359.0,41213.0,0.0,926.0,135.0,54.47,3844.0
2018-05-31,335.9,69.7,173.6,179.7,42129.0,38779.0,0.0,922.0,119.0,56.75,3862.0
2018-06-01,332.5,71.5,171.4,179.3,41953.0,40027.0,0.0,916.0,67.0,51.54,3727.0
2018-06-02,312.8,70.8,157.4,162.6,39204.0,38083.0,0.0,855.0,85.0,39.64,3515.0
2018-06-03,284.8,62.0,146.7,160.0,38757.0,34664.0,0.0,799.0,109.0,53.11,3500.0
2018-06-04,299.6,65.7,156.0,165.9,41264.0,40476.0,0.0,838.0,100.0,54.56,3738.0
2018-06-05,314.1,67.4,161.9,170.4,41995.0,41020.0,0.0,869.0,99.0,54.29,3784.0
2018-06-06,314.0,69.3,161.9,162.6,40984.0,39841.0,0.0,864.0,136.0,52.76,3680.0
2018-06-07,302.6,67.4,160.2,157.9,40503.0,39166.0,0.0,831.0,149.0,45.77,3715.0
2018-06-08,305.6,61.9,156.6,154.1,40146.0,38876.0,17.0,823.0,172.0,39.49,3700.0
2018-06-09,299.2,52.4,144.7,153.0,38401.0,37593.0,0.0,791.0,189.0,37.37,3500.0
2018-06-10,282.8,53.1,136.5,149.3,35747.0,35160.0,17.0,753.0,187.0,44.34,3366.0
2018-06-11,313.5,62.5,147.4,153.7,40268.0,39649.0,0.0,810.0,215.0,40.05,3582.0
2018-06-12,322.8,66.8,151.1,153.3,40294.0,39478.0,0.0,829.0,221.0,50.03,3634.0
2018-06-13,323.4,66.0,162.1,162.2,40483.0,39588.0,0.0,859.0,216.0,53.35,3677.0
2018-06-14,322.5,64.1,166.2,172.2,39761.0,39581.0,0.0,880.0,168.0,52.46,3734.0
2018-06-15,335.7,62.4,167.6,173.0,39847.0,39151.0,0.0,898.0,156.0,58.39,3799.0
2018-06-16,318.2,64.9,168.8,172.9,38973.0,37892.0,33.0,880.0,157.0,59.74,3744.0
2018-06-17,293.0,60.6,155.9,172.9,37149.0,36170.0,0.0,835.0,177.0,56.77,3495.0
2018-06-18,316.1,66.5,164.6,176.5,41008.0,40152.0,0.0,880.0,181.0,55.09,3654.0
2018-06-19,321.7,64.8,171.6,185.9,42012.0,40564.0,0.0,906.0,165.0,55.71,3757.0
2018-06-20,325.4,63.9,178.6,188.2,42072.0,41331.0,0.0,925.0,142.0,59.05,3857.0
2018-06-21,326.5,63.8,180.3,187.2,41343.0,40154.0,0.0,928.0,154.0,52.23,3862.0
2018-06-22,334.4,63.7,181.0,180.8,41090.0,39417.0,0.0,920.0,149.0,38.74,3884.0
2018-06-23,332.7,62.8,171.8,180.2,39969.0,39295.0,0.0,891.0,152.0,41.5,3821.0
2018-06-24,307.3,59.5,163.4,175.7,37900.0,37075.0,116.0,852.0,173.0,53.56,3671.0
2018-06-25,320.8,63.5,173.7,178.0,40197.0,39629.0,17.0,893.0,189.0,53.6,3771.0
2018-06-26,325.5,66.9,174.6,179.3,41098.0,40240.0,0.0,906.0,219.0,51.67,3714.0
2018-06-27,323.4,64.2,174.2,172.4,40445.0,39352.0,0.0,891.0,223.0,42.64,3584.0
2018-06-28,323.1,63.3,179.2,163.8,41090.0,39593.0,0.0,880.0,186.0,39.89,3399.0
2018-06-29,322.4,63.2,183.3,167.3,42590.0,40283.0,15.0,894.0,126.0,48.24,3449.0
2018-06-30,308.2,64.7,180.2,165.4,40199.0,39142.0,0.0,880.0,96.0,55.79,3540.0
2018-07-01,284.3,60.6,169.3,156.6,38038.0,37382.0,0.0,833.0,72.0,49.11,3467.0
2018-07-02,295.2,66.4,183.0,162.9,40732.0,39878.0,0.0,878.0,135.0,56.59,3570.0
2018-07-03,285.4,68.0,188.4,156.3,41418.0,40130.0,0.0,870.0,152.0,49.76,3496.0
2018-07-04,310.8,69.4,189.3,163.4,41976.0,41137.0,0.0,908.0,176.0,51.38,3483.0
2018-07-05,316.2,69.3,193.2,166.4,42566.0,41275.0,0.0,916.0,187.0,52.56,3598.0
2018-07-06,325.1,68.2,194.7,166.9,41143.0,41210.0,175.0,914.0,197.0,42.41,3686.0
2018-07-07,309.5,67.1,183.7,156.9,39511.0,38142.0,0.0,866.0,209.0,33.75,3738.0
2018-07-08,294.9,58.5,163.5,152.2,37092.0,36097.0,0.0,812.0,209.0,32.32,3644.0
2018-07-09,306.3,62.2,168.8,155.5,39031.0,37761.0,0.0,841.0,218.0,34.2,3749.0
2018-07-10,306.6,61.8,168.6,155.0,38758.0,38111.0,0.0,879.0,226.0,32.39,3805.0
2018-07-11,300.1,49.7,163.9,154.1,39083.0,36923.0,0.0,836.0,230.0,29.87,3720.0
2018-07-12,299.4,61.4,160.3,148.6,38565.0,37586.0,0.0,818.0,214.0,34.22,3643.0
2018-07-13,301.3,62.1,156.1,153.7,38697.0,37949.0,149.0,828.0,229.0,39.2,3562.0
2018-07-14,297.4,60.3,152.8,150.6,38043.0,37286.0,0.0,814.0,222.0,34.69,3481.0
2018-07-15,281.4,49.6,145.8,147.5,35978.0,34925.0,0.0,777.0,218.0,32.89,3425.0
2018-07-16,297.7,51.7,157.3,150.8,39022.0,38085.0,0.0,816.0,232.0,31.69,3507.0
2018-07-17,309.0,55.2,160.4,157.3,40287.0,39579.0,0.0,847.0,233.0,46.39,3513.0
2018-07-18,320.0,58.3,169.4,165.7,41215.0,40110.0,0.0,888.0,231.0,48.13,3609.0
2018-07-19,325.8,60.5,170.6,174.4,41235.0,40349.0,0.0,915.0,237.0,44.23,3653.0
2018-07-20,320.1,61.3,173.3,169.5,41775.0,39790.0,0.0,904.0,245.0,36.92,3639.0
2018-07-21,315.7,62.3,171.5,166.6,40609.0,39494.0,50.0,895.0,229.0,41.18,3504.0
2018-07-22,299.3,57.8,162.8,165.8,38508.0,37244.0,0.0,868.0,223.0,39.78,3315.0
2018-07-23,319.6,62.3,176.5,174.6,41775.0,40783.0,0.0,927.0,217.0,43.7,3482.0
2018-07-24,327.9,62.4,177.0,179.3,42569.0,41477.0,30.0,947.0,217.0,46.32,3585.0
2018-07-25,328.2,62.8,180.3,181.7,43454.0,42301.0,0.0,957.0,205.0,49.43,3553.0
2018-07-26,327.8,63.4,183.1,185.6,43255.0,41914.0,230.0,965.0,208.0,42.82,3379.0
2018-07-27,327.3,64.0,183.0,182.5,43416.0,41882.0,20.0,969.0,202.0,40.69,3385.0
2018-07-28,328.1,64.8,180.4,182.0,43822.0,42367.0,0.0,970.0,195.0,44.74,3439.0
2018-07-29,307.0,60.4,172.5,179.4,41341.0,40183.0,0.0,937.0,195.0,46.55,3447.0
2018-07-30,324.4,64.9,190.2,185.7,45156.0,44094.0,0.0,992.0,190.0,50.19,3606.0
2018-07-31,321.6,62.6,191.6,188.6,45285.0,41611.0,0.0,992.0,207.0,45.54,3691.0
2018-08-01,320.2,64.0,190.2,184.9,44927.0,41600.0,0.0,976.0,214.0,46.81,3689.0
2018-08-02,320.2,65.6,189.0,178.6,43569.0,41675.0,40.0,962.0,206.0,50.77,3740.0
2018-08-03,312.0,66.7,191.1,182.6,42570.0,41923.0,25.0,970.0,200.0,51.47,3785.0
2018-08-04,299.7,65.7,187.1,185.4,41880.0,41319.0,10.0,958.0,205.0,51.17,3832.0
2018-08-05,294.8,61.2,175.6,180.2,39621.0,38685.0,0.0,922.0,211.0,46.78,3723.0
2018-08-06,309.6,64.9,183.2,181.6,41894.0,41632.0,30.0,956.0,232.0,47.18,3748.0
2018-08-07,313.3,63.7,183.9,178.4,41600.0,40786.0,0.0,952.0,233.0,39.59,3708.0
2018-08-08,270.3,63.2,183.5,173.8,39868.0,38440.0,33.0,899.0,202.0,37.68,3654.0
2018-08-09,305.3,62.2,185.0,174.8,41471.0,41257.0,20.0,934.0,221.0,48.41,3742.0
2018-08-10,314.5,63.2,189.3,176.1,42875.0,41116.0,0.0,952.0,235.0,42.11,3860.0
2018-08-11,301.7,61.9,180.2,158.3,39545.0,38562.0,0.0,881.0,232.0,23.69,3780.0
2018-08-12,277.0,57.3,161.9,154.7,36206.0,36132.0,0.0,801.0,219.0,27.65,3562.0
2018-08-13,294.1,60.4,158.8,158.0,38694.0,38686.0,0.0,847.0,228.0,40.12,3667.0
2018-08-14,282.5,56.6,164.5,158.4,38354.0,38322.0,0.0,849.0,211.0,38.04,3755.0
2018-08-15,254.2,47.9,147.6,150.7,35577.0,33942.0,0.0,782.0,195.0,27.58,3510.0
2018-08-16,272.1,38.9,146.7,149.8,36548.0,36706.0,0.0,771.0,216.0,29.59,3538.0
2018-08-17,294.6,42.1,155.2,158.3,39109.0,38964.0,0.0,826.0,238.0,44.41,3625.0
2018-08-18,289.6,44.5,161.0,161.6,39099.0,38888.0,0.0,842.0,233.0,41.98,3631.0
2018-08-19,284.4,45.1,157.5,158.2,36067.0,35575.0,0.0,816.0,226.0,36.36,3512.0
2018-08-20,304.9,53.6,166.6,158.5,38259.0,38744.0,0.0,833.0,233.0,32.08,3569.0
2018-08-21,317.0,57.8,176.5,164.8,39856.0,40172.0,0.0,874.0,226.0,48.73,3629.0
2018-08-22,325.8,57.7,179.6,175.6,40040.0,40142.0,0.0,925.0,204.0,53.22,3704.0
2018-08-23,323.9,60.0,181.5,181.5,42832.0,41389.0,0.0,943.0,183.0,49.01,3632.0
2018-08-24,322.3,59.3,186.9,181.8,41565.0,41028.0,0.0,952.0,154.0,52.69,3635.0
2018-08-25,316.2,55.8,182.8,179.8,41469.0,41599.0,0.0,941.0,152.0,54.11,3608.0
2018-08-26,285.3,55.9,179.7,175.5,39007.0,36720.0,0.0,893.0,165.0,46.35,3417.0
2018-08-27,302.7,59.2,178.3,175.4,39895.0,36720.0,0.0,897.0,160.0,38.95,3549.0
2018-08-28,302.0,60.8,176.1,169.3,40672.0,39848.0,0.0,903.0,149.0,51.76,3610.0
2018-08-29,302.4,62.0,176.5,177.2,41838.0,40974.0,20.0,925.0,146.0,50.99,3617.0
2018-08-30,308.1,63.8,180.1,183.8,42248.0,41878.0,730.0,953.0,144.0,58.6,3692.0
2018-08-31,300.3,65.1,184.9,181.4,42260.0,42618.0,0.0,952.0,135.0,51.97,3717.0
2018-09-01,289.0,65.7,178.0,181.9,40998.0,41233.0,0.0,928.0,135.0,54.07,3615.0
2018-09-02,265.1,61.5,170.4,180.5,38783.0,38735.0,0.0,889.0,135.0,56.4,3415.0
2018-09-03,300.2,66.1,184.4,186.8,42325.0,42601.0,275.0,957.0,109.0,58.41,3469.0
2018-09-04,315.1,66.6,194.4,192.1,43599.0,43713.0,783.0,994.0,115.0,60.61,3577.0
2018-09-05,319.4,66.8,199.0,189.7,43664.0,43930.0,30.0,1001.0,154.0,56.87,3632.0
2018-09-06,324.3,66.9,201.4,191.1,43890.0,44120.0,496.0,1010.0,191.0,55.69,3656.0
2018-09-07,324.7,67.9,206.0,191.6,45150.0,43637.0,320.0,1022.0,185.0,56.38,3676.0
2018-09-08,325.0,68.3,201.8,187.9,44286.0,43518.0,335.0,1015.0,125.0,57.95,3610.0
2018-09-09,294.7,63.2,196.1,193.3,42717.0,41730.0,225.0,980.0,41.0,59.29,3553.0
2018-09-10,297.7,63.1,201.3,196.8,44492.0,42453.0,270.0,997.0,29.0,52.27,3673.0
2018-09-11,320.2,68.4,206.7,193.1,45448.0,44423.0,20.0,1027.0,34.0,55.59,3800.0
2018-09-12,319.4,69.7,204.3,184.2,48279.0,44340.0,314.0,1005.0,35.0,53.49,3794.0
2018-09-13,313.3,69.5,193.8,180.4,42762.0,42064.0,0.0,981.0,51.0,59.74,3768.0
2018-09-14,313.7,69.9,203.3,182.5,44850.0,44967.0,15.0,1005.0,41.0,60.47,3874.0
2018-09-15,305.5,70.2,203.7,185.0,44076.0,43952.0,544.0,1001.0,54.0,60.74,3862.0
2018-09-16,276.9,65.3,190.6,174.3,41906.0,40589.0,0.0,944.0,68.0,52.69,3793.0
2018-09-17,284.9,69.6,193.0,162.6,41948.0,40952.0,0.0,927.0,95.0,41.69,3822.0
2018-09-18,295.6,70.5,195.6,162.0,42686.0,42837.0,0.0,920.0,126.0,56.37,3887.0
2018-09-19,292.6,70.3,200.3,165.1,42492.0,42823.0,0.0,930.0,136.0,47.01,3925.0
2018-09-20,295.2,69.2,201.9,163.5,42899.0,43070.0,0.0,938.0,110.0,46.17,3888.0
2018-09-21,310.6,68.8,199.2,153.3,41061.0,41342.0,35.0,922.0,155.0,39.62,3750.0
2018-09-22,312.1,69.6,199.1,158.6,41878.0,41806.0,245.0,927.0,87.0,63.11,3504.0
2018-09-23,290.8,66.3,196.2,169.4,40411.0,40552.0,0.0,924.0,29.0,61.12,3342.0
2018-09-24,299.8,69.1,193.6,176.2,43449.0,43423.0,253.0,955.0,18.0,54.53,3485.0
2018-09-25,312.6,70.6,192.0,178.1,43548.0,43501.0,355.0,978.0,17.0,56.46,3497.0
2018-09-26,317.8,72.0,172.4,172.5,42493.0,42446.0,136.0,951.0,18.0,51.62,3625.0
2018-09-27,314.2,70.8,167.6,170.5,42718.0,42667.0,20.0,940.0,14.0,59.22,3675.0
2018-09-28,306.4,69.4,171.8,176.0,42101.0,41710.0,0.0,948.0,21.0,53.75,3715.0
2018-09-29,300.6,69.5,164.3,179.5,41764.0,42175.0,0.0,938.0,17.0,55.62,3730.0
2018-09-30,283.4,64.6,162.2,182.3,39731.0,40038.0,0.0,916.0,16.0,58.53,3663.0
2018-10-01,295.0,72.1,175.6,184.4,41501.0,40526.0,540.0,948.0,28.0,56.68,3758.0
2018-10-02,277.0,65.0,168.7,189.1,40057.0,39655.0,0.0,915.0,25.0,59.32,3720.0
2018-10-03,280.2,66.8,186.0,192.5,42120.0,41332.0,20.0,942.0,23.0,56.59,3804.0
2018-10-04,268.2,66.9,183.1,188.6,41412.0,41514.0,10.0,931.0,29.0,52.32,3813.0
2018-10-05,262.2,68.5,181.4,182.5,42104.0,41808.0,0.0,929.0,60.0,47.56,3829.0
2018-10-06,254.1,68.3,176.9,183.7,41898.0,42083.0,83.0,919.0,52.0,56.1,3802.0
2018-10-07,244.2,63.1,166.8,186.5,40123.0,40365.0,0.0,895.0,48.0,62.56,3710.0
2018-10-08,261.2,66.2,187.3,193.2,41652.0,41558.0,350.0,944.0,28.0,61.96,3823.0
2018-10-09,270.7,66.7,192.9,195.8,43160.0,43165.0,0.0,966.0,26.0,61.06,3823.0
2018-10-10,285.2,68.2,197.4,190.5,43642.0,43538.0,0.0,976.0,34.0,59.48,3827.0
2018-10-11,290.1,68.5,199.7,188.5,44101.0,42950.0,500.0,977.0,49.0,59.95,3723.0
2018-10-12,300.7,70.7,208.7,194.0,44159.0,44165.0,0.0,1009.0,34.0,65.63,3736.0
2018-10-13,307.2,69.9,215.1,192.2,43966.0,42005.0,10.0,1010.0,22.0,63.48,3727.0
2018-10-14,289.0,63.6,205.5,191.2,42577.0,40736.0,0.0,971.0,20.0,52.46,3614.0
2018-10-15,294.1,69.5,203.5,194.3,44201.0,42912.0,0.0,988.0,20.0,58.0,3710.0
2018-10-16,299.0,67.2,194.3,191.2,43731.0,41403.0,0.0,978.0,22.0,54.15,3700.0
2018-10-17,286.8,67.6,169.2,183.2,40584.0,40031.0,0.0,922.0,17.0,51.75,3651.0
2018-10-18,254.1,63.1,151.5,172.6,36640.0,37043.0,75.0,839.0,19.0,58.12,3503.0
2018-10-19,268.9,66.5,149.6,170.2,39158.0,38552.0,0.0,860.0,13.0,67.88,3464.0
2018-10-20,273.1,67.2,157.8,175.1,40952.0,40830.0,20.0,899.0,31.0,69.53,3568.0
2018-10-21,262.4,62.3,164.5,181.1,39163.0,39091.0,0.0,894.0,38.0,67.85,3535.0
2018-10-22,280.7,66.8,185.0,188.7,42852.0,42721.0,0.0,952.0,18.0,70.52,3627.0
2018-10-23,292.3,69.6,199.9,191.3,43912.0,43055.0,0.0,984.0,14.0,67.29,3669.0
2018-10-24,300.4,69.9,204.0,194.3,44057.0,44142.0,0.0,992.0,25.0,60.72,3666.0
2018-10-25,302.6,70.8,206.0,198.7,44789.0,44761.0,0.0,1008.0,39.0,60.19,3675.0
